pmid,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
26576504,Mechanisms of three-dimensional growth of thyroid cells during long-term simulated microgravity,"Kopp S, Warnke E, Wehland M, Aleshcheva G, Magnusson NE, Hemmersbach R, Corydon TJ, Bauer J, Infanger M, Grimm D.",Sci Rep. 2015 Nov 18;5:16691. doi: 10.1038/srep16691.,Kopp S,Sci Rep,2015,11/19/15,PMC4649336,,10.1038/srep16691
26414276,Microgravity Reduces the Differentiation and Regenerative Potential of Embryonic Stem Cells,"Blaber EA, Finkelstein H, Dvorochkin N, Sato KY, Yousuf R, Burns BP, Globus RK, Almeida EA.",Stem Cells Dev. 2015 Nov 15;24(22):2605-21. doi: 10.1089/scd.2015.0218. Epub 2015 Oct 22.,Blaber EA,Stem Cells Dev,2015,9/29/15,PMC4652210,,10.1089/scd.2015.0218
26561010,Spaceflight Effects on Cytochrome P450 Content in Mouse Liver,"Moskaleva N, Moysa A, Novikova S, Tikhonova O, Zgoda V, Archakov A.",PLoS One. 2015 Nov 11;10(11):e0142374. doi: 10.1371/journal.pone.0142374. eCollection 2015.,Moskaleva N,PLoS One,2015,11/13/15,PMC4641588,,10.1371/journal.pone.0142374
26527252,Intubation after rapid sequence induction performed by non-medical personnel during space exploration missions: a simulation pilot study in a Mars analogue environment,"Komorowski M, Fleming S.",Extrem Physiol Med. 2015 Nov 1;4:19. doi: 10.1186/s13728-015-0038-5. eCollection 2015.,Komorowski M,Extrem Physiol Med,2015,11/4/15,PMC4628782,,10.1186/s13728-015-0038-5
26502721,Microbiomes of the dust particles collected from the International Space Station and Spacecraft Assembly Facilities,"Checinska A, Probst AJ, Vaishampayan P, White JR, Kumar D, Stepanov VG, Fox GE, Nilsson HR, Pierson DL, Perry J, Venkateswaran K.",Microbiome. 2015 Oct 27;3:50. doi: 10.1186/s40168-015-0116-3.,Checinska A,Microbiome,2015,10/28/15,PMC4624184,,10.1186/s40168-015-0116-3
26489089,Where Failure Is Not an Option -Personalized Medicine in Astronauts,"Stingl JC, Welker S, Hartmann G, Damann V, Gerzer R.",PLoS One. 2015 Oct 21;10(10):e0140764. doi: 10.1371/journal.pone.0140764. eCollection 2015.,Stingl JC,PLoS One,2015,10/22/15,PMC4619198,,10.1371/journal.pone.0140764
26468641,Effect of Microgravity on Fungistatic Activity of an α-Aminophosphonate Chitosan Derivative against Aspergillus niger,"Devarayan K, Sathishkumar Y, Lee YS, Kim BS.",PLoS One. 2015 Oct 15;10(10):e0139303. doi: 10.1371/journal.pone.0139303. eCollection 2015.,Devarayan K,PLoS One,2015,10/16/15,PMC4607506,,10.1371/journal.pone.0139303
26427061,Histological and Transcriptomic Analysis of Adult Japanese Medaka Sampled Onboard the International Space Station,"Murata Y, Yasuda T, Watanabe-Asaka T, Oda S, Mantoku A, Takeyama K, Chatani M, Kudo A, Uchida S, Suzuki H, Tanigaki F, Shirakawa M, Fujisawa K, Hamamoto Y, Terai S, Mitani H.",PLoS One. 2015 Oct 1;10(10):e0138799. doi: 10.1371/journal.pone.0138799. eCollection 2015.,Murata Y,PLoS One,2015,10/2/15,PMC4591011,,10.1371/journal.pone.0138799
28725717,The influence of simulated microgravity on the proteome of Daphnia magna,"Trotter B, Otte KA, Schoppmann K, Hemmersbach R, Fröhlich T, Arnold GJ, Laforsch C.",NPJ Microgravity. 2015 Sep 24;1:15016. doi: 10.1038/npjmgrav.2015.16. eCollection 2015.,Trotter B,NPJ Microgravity,2015,7/21/17,PMC5515502,,10.1038/npjmgrav.2015.16
26387549,Microgravity promotes osteoclast activity in medaka fish reared at the international space station,"Chatani M, Mantoku A, Takeyama K, Abduweli D, Sugamori Y, Aoki K, Ohya K, Suzuki H, Uchida S, Sakimura T, Kono Y, Tanigaki F, Shirakawa M, Takano Y, Kudo A.",Sci Rep. 2015 Sep 21;5:14172. doi: 10.1038/srep14172.,Chatani M,Sci Rep,2015,9/22/15,PMC4585676,,10.1038/srep14172
26378793,Suppression of Hydroxycinnamate Network Formation in Cell Walls of Rice Shoots Grown under Microgravity Conditions in Space,"Wakabayashi K, Soga K, Hoson T, Kotake T, Yamazaki T, Higashibata A, Ishioka N, Shimazu T, Fukui K, Osada I, Kasahara H, Kamada M.",PLoS One. 2015 Sep 17;10(9):e0137992. doi: 10.1371/journal.pone.0137992. eCollection 2015.,Wakabayashi K,PLoS One,2015,9/18/15,PMC4574559,,10.1371/journal.pone.0137992
26441561,Enhancing astronaut performance using sensorimotor adaptability training,"Bloomberg JJ, Peters BT, Cohen HS, Mulavara AP.",Front Syst Neurosci. 2015 Sep 16;9:129. doi: 10.3389/fnsys.2015.00129. eCollection 2015.,Bloomberg JJ,Front Syst Neurosci,2015,10/7/15,PMC4584940,,10.3389/fnsys.2015.00129
28725716,Alterations in adaptive immunity persist during long-duration spaceflight,"Crucian B, Stowe RP, Mehta S, Quiriarte H, Pierson D, Sams C.",NPJ Microgravity. 2015 Sep 3;1:15013. doi: 10.1038/npjmgrav.2015.13. eCollection 2015.,Crucian B,NPJ Microgravity,2015,7/21/17,PMC5515498,,10.1038/npjmgrav.2015.13
28725714,Microgravity protein crystallization,"McPherson A, DeLucas LJ.",NPJ Microgravity. 2015 Sep 3;1:15010. doi: 10.1038/npjmgrav.2015.10. eCollection 2015.,McPherson A,NPJ Microgravity,2015,7/21/17,PMC5515504,,10.1038/npjmgrav.2015.10
26388666,"MnSOD downregulation induced by extremely low 0.1 mGy single and fractionated X-rays and microgravity treatment in human neuroblastoma cell line, NB-1","Indo HP, Tomiyoshi T, Suenaga S, Tomita K, Suzuki H, Masuda D, Terada M, Ishioka N, Gusev O, Cornette R, Okuda T, Mukai C, Majima HJ.",J Clin Biochem Nutr. 2015 Sep;57(2):98-104. doi: 10.3164/jcbn.15-20. Epub 2015 Jul 11.,Indo HP,J Clin Biochem Nutr,2015,9/22/15,PMC4566025,,10.3164/jcbn.15-20
26448904,Microgravity influences circadian clock oscillation in human keratinocytes,"Ranieri D, Cucina A, Bizzarri M, Alimandi M, Torrisi MR.",FEBS Open Bio. 2015 Aug 31;5:717-23. doi: 10.1016/j.fob.2015.08.012. eCollection 2015.,Ranieri D,FEBS Open Bio,2015,10/9/15,PMC4571538,,10.1016/j.fob.2015.08.012
26296204,Electrically Stimulated Antagonist Muscle Contraction Increased Muscle Mass and Bone Mineral Density of One Astronaut - Initial Verification on the International Space Station,"Shiba N, Matsuse H, Takano Y, Yoshimitsu K, Omoto M, Hashida R, Tagawa Y, Inada T, Yamada S, Ohshima H.",PLoS One. 2015 Aug 21;10(8):e0134736. doi: 10.1371/journal.pone.0134736. eCollection 2015.,Shiba N,PLoS One,2015,8/22/15,PMC4546678,,10.1371/journal.pone.0134736
26295583,Genome Wide Expression Profiling of Cancer Cell Lines Cultured in Microgravity Reveals Significant Dysregulation of Cell Cycle and MicroRNA Gene Networks,"Vidyasekar P, Shyamsunder P, Arun R, Santhakumar R, Kapadia NK, Kumar R, Verma RS.",PLoS One. 2015 Aug 21;10(8):e0135958. doi: 10.1371/journal.pone.0135958. eCollection 2015.,Vidyasekar P,PLoS One,2015,8/22/15,PMC4546578,,10.1371/journal.pone.0135958
28725713,Observational study: microgravity testing of a phase-change reference on the International Space Station,"Topham TS, Bingham GE, Latvakoski H, Podolski I, Sychev VS, Burdakin A.",NPJ Microgravity. 2015 Aug 20;1:15009. doi: 10.1038/npjmgrav.2015.9. eCollection 2015.,Topham TS,NPJ Microgravity,2015,7/21/17,PMC5515497,,10.1038/npjmgrav.2015.9
26273431,Reliability of a new test battery for fitness assessment of the European Astronaut corps,"Petersen N, Thieschäfer L, Ploutz-Snyder L, Damann V, Mester J.",Extrem Physiol Med. 2015 Aug 14;4:12. doi: 10.1186/s13728-015-0032-y. eCollection 2015.,Petersen N,Extrem Physiol Med,2015,8/15/15,PMC4535782,,10.1186/s13728-015-0032-y
26270525,Effect of Simulated Microgravity on Human Brain Gray Matter and White Matter--Evidence from MRI,"Li K, Guo X, Jin Z, Ouyang X, Zeng Y, Feng J, Wang Y, Yao L, Ma L.",PLoS One. 2015 Aug 13;10(8):e0135835. doi: 10.1371/journal.pone.0135835. eCollection 2015.,Li K,PLoS One,2015,8/14/15,PMC4535759,,10.1371/journal.pone.0135835
26321927,Trends in sensorimotor research and countermeasures for exploration-class space flights,Shelhamer M.,Front Syst Neurosci. 2015 Aug 11;9:115. doi: 10.3389/fnsys.2015.00115. eCollection 2015.,Shelhamer M,Front Syst Neurosci,2015,9/1/15,PMC4531325,,10.3389/fnsys.2015.00115
26251622,Impact of space flight on bacterial virulence and antibiotic susceptibility,Taylor PW.,Infect Drug Resist. 2015 Jul 30;8:249-62. doi: 10.2147/IDR.S67275. eCollection 2015.,Taylor PW,Infect Drug Resist,2015,8/8/15,PMC4524529,,10.2147/IDR.S67275
26208253,Altered Gravity Simulated by Parabolic Flight and Water Immersion Leads to Decreased Trunk Motion,"Wang P, Wang Z, Wang D, Tian Y, Li F, Zhang S, Zhang L, Guo Y, Liu W, Wang C, Chen S, Guo J.",PLoS One. 2015 Jul 24;10(7):e0133398. doi: 10.1371/journal.pone.0133398. eCollection 2015.,Wang P,PLoS One,2015,7/25/15,PMC4514894,,10.1371/journal.pone.0133398
26161778,Simulated Microgravity Exerts an Age-Dependent Effect on the Differentiation of Cardiovascular Progenitors Isolated from the Human Heart,"Fuentes TI, Appleby N, Raya M, Bailey L, Hasaniya N, Stodieck L, Kearns-Jonker M.",PLoS One. 2015 Jul 10;10(7):e0132378. doi: 10.1371/journal.pone.0132378. eCollection 2015.,Fuentes TI,PLoS One,2015,7/11/15,PMC4498633,,10.1371/journal.pone.0132378
26146839,Long-Duration Spaceflight Increases Depth Ambiguity of Reversible Perspective Figures,"Clément G, Allaway HC, Demel M, Golemis A, Kindrat AN, Melinyshyn AN, Merali T, Thirsk R.",PLoS One. 2015 Jul 6;10(7):e0132317. doi: 10.1371/journal.pone.0132317. eCollection 2015.,Clément G,PLoS One,2015,7/7/15,PMC4492703,,10.1371/journal.pone.0132317
26136665,Artificial gravity as a countermeasure for mitigating physiological deconditioning during long-duration space missions,"Clément GR, Bukley AP, Paloski WH.",Front Syst Neurosci. 2015 Jun 17;9:92. doi: 10.3389/fnsys.2015.00092. eCollection 2015.,Clément GR,Front Syst Neurosci,2015,7/3/15,PMC4470275,,10.3389/fnsys.2015.00092
26083473,Human Performance in a Realistic Instrument-Control Task during Short-Term Microgravity,"Steinberg F, Kalicinski M, Dalecki M, Bock O.",PLoS One. 2015 Jun 17;10(6):e0128992. doi: 10.1371/journal.pone.0128992. eCollection 2015.,Steinberg F,PLoS One,2015,6/18/15,PMC4470626,,10.1371/journal.pone.0128992
26030441,The Effect of OSM on MC3T3-E1 Osteoblastic Cells in Simulated Microgravity with Radiation,"Goyden J, Tawara K, Hedeen D, Willey JS, Oxford JT, Jorcyk CL.",PLoS One. 2015 Jun 1;10(6):e0127230. doi: 10.1371/journal.pone.0127230. eCollection 2015.,Goyden J,PLoS One,2015,6/2/15,PMC4452373,,10.1371/journal.pone.0127230
28725708,Skin physiology in microgravity: a 3-month stay aboard ISS induces dermal atrophy and affects cutaneous muscle and hair follicles cycling in mice,"Neutelings T, Nusgens BV, Liu Y, Tavella S, Ruggiu A, Cancedda R, Gabriel M, Colige A, Lambert C.",NPJ Microgravity. 2015 May 27;1:15002. doi: 10.1038/npjmgrav.2015.2. eCollection 2015.,Neutelings T,NPJ Microgravity,2015,7/21/17,PMC5515501,,10.1038/npjmgrav.2015.2
28725707,The economics of microgravity research,"DiFrancesco JM, Olson JM.",NPJ Microgravity. 2015 May 27;1:15001. doi: 10.1038/npjmgrav.2015.1. eCollection 2015.,DiFrancesco JM,NPJ Microgravity,2015,7/21/17,PMC5515496,,10.1038/npjmgrav.2015.1
26074789,Feasibility of early functional rehabilitation in acute stroke survivors using the Balance-Bed-a technology that emulates microgravity,"Oddsson LI, Finkelstein MJ, Meissner S.",Front Syst Neurosci. 2015 May 27;9:83. doi: 10.3389/fnsys.2015.00083. eCollection 2015.,Oddsson LI,Front Syst Neurosci,2015,6/16/15,PMC4445307,,10.3389/fnsys.2015.00083
26042004,Motor imagery: lessons learned in movement science might be applicable for spaceflight,"Bock O, Schott N, Papaxanthis C.",Front Syst Neurosci. 2015 May 18;9:75. doi: 10.3389/fnsys.2015.00075. eCollection 2015.,Bock O,Front Syst Neurosci,2015,6/5/15,PMC4434898,,10.3389/fnsys.2015.00075
25970640,Post-Spaceflight (STS-135) Mouse Splenocytes Demonstrate Altered Activation Properties and Surface Molecule Expression,"Hwang SA, Crucian B, Sams C, Actor JK.",PLoS One. 2015 May 13;10(5):e0124380. doi: 10.1371/journal.pone.0124380. eCollection 2015.,Hwang SA,PLoS One,2015,5/14/15,PMC4430214,,10.1371/journal.pone.0124380
26029071,The time course of altered brain activity during 7-day simulated microgravity,"Liao Y, Lei M, Huang H, Wang C, Duan J, Li H, Liu X.",Front Behav Neurosci. 2015 May 12;9:124. doi: 10.3389/fnbeh.2015.00124. eCollection 2015.,Liao Y,Front Behav Neurosci,2015,6/2/15,PMC4428138,,10.3389/fnbeh.2015.00124
25915950,Increased sensitivity of DNA damage response-deficient cells to stimulated microgravity-induced DNA lesions,"Li N, An L, Hang H.",PLoS One. 2015 Apr 27;10(4):e0125236. doi: 10.1371/journal.pone.0125236. eCollection 2015.,Li N,PLoS One,2015,4/28/15,PMC4411073,,10.1371/journal.pone.0125236
25799561,Is autonomic modulation different between European and Chinese astronauts?,"Liu J, Li Y, Verheyden B, Chen S, Chen Z, Gai Y, Liu J, Gao J, Xie Q, Yuan M, Li Q, Li L, Aubert AE.",PLoS One. 2015 Mar 23;10(3):e0120920. doi: 10.1371/journal.pone.0120920. eCollection 2015.,Liu J,PLoS One,2015,3/24/15,PMC4370477,,10.1371/journal.pone.0120920
25798821,"Effect of spaceflight on the circadian rhythm, lifespan and gene expression of Drosophila melanogaster","Ma L, Ma J, Xu K.",PLoS One. 2015 Mar 23;10(3):e0121600. doi: 10.1371/journal.pone.0121600. eCollection 2015.,Ma L,PLoS One,2015,3/24/15,PMC4370389,,10.1371/journal.pone.0121600
25889719,Differential gene expression of human chondrocytes cultured under short-term altered gravity conditions during parabolic flight maneuvers,"Wehland M, Aleshcheva G, Schulz H, Saar K, Hübner N, Hemmersbach R, Braun M, Ma X, Frett T, Warnke E, Riwaldt S, Pietsch J, Corydon TJ, Infanger M, Grimm D.",Cell Commun Signal. 2015 Mar 20;13:18. doi: 10.1186/s12964-015-0095-9.,Wehland M,Cell Commun Signal,2015,4/19/15,PMC4369370,,10.1186/s12964-015-0095-9
25793272,Broad-spectrum antibiotic or G-CSF as potential countermeasures for impaired control of bacterial infection associated with an SPE exposure during spaceflight,"Li M, Holmes V, Ni H, Sanzari JK, Romero-Weaver AL, Lin L, Carabe-Fernandez A, Diffenderfer ES, Kennedy AR, Weissman D.",PLoS One. 2015 Mar 20;10(3):e0120126. doi: 10.1371/journal.pone.0120126. eCollection 2015.,Li M,PLoS One,2015,3/21/15,PMC4368688,,10.1371/journal.pone.0120126
25717293,The brain adjusts grip forces differently according to gravity and inertia: a parabolic flight experiment,White O.,Front Integr Neurosci. 2015 Feb 11;9:7. doi: 10.3389/fnint.2015.00007. eCollection 2015.,White O,Front Integr Neurosci,2015,2/27/15,PMC4324077,,10.3389/fnint.2015.00007
25627864,Simulated microgravity inhibits L-type calcium channel currents partially by the up-regulation of miR-103 in MC3T3-E1 osteoblasts,"Sun Z, Cao X, Zhang Z, Hu Z, Zhang L, Wang H, Zhou H, Li D, Zhang S, Xie M.",Sci Rep. 2015 Jan 28;5:8077. doi: 10.1038/srep08077.,Sun Z,Sci Rep,2015,1/29/15,PMC4308706,,10.1038/srep08077
27135317,"The Utilization of Plant Facilities on the International Space Station-The Composition, Growth, and Development of Plant Cell Walls under Microgravity Conditions","Jost AI, Hoson T, Iversen TH.",Plants (Basel). 2015 Jan 20;4(1):44-62. doi: 10.3390/plants4010044.,Jost AI,Plants (Basel),2015,5/3/16,PMC4844336,,10.3390/plants4010044
25376875,Towards synthetic biological approaches to resource utilization on space missions,"Menezes AA, Cumbers J, Hogan JA, Arkin AP.",J R Soc Interface. 2015 Jan 6;12(102):20140715. doi: 10.1098/rsif.2014.0715.,Menezes AA,J R Soc Interface,2015,11/8/14,PMC4277073,,10.1098/rsif.2014.0715
26137491,The Effects of Guided Imagery on Heart Rate Variability in Simulated Spaceflight Emergency Tasks Performers,"Yijing Z, Xiaoping D, Fang L, Xiaolu J, Bin W.",Biomed Res Int. 2015;2015:687020. doi: 10.1155/2015/687020. Epub 2015 Jun 7.,Yijing Z,Biomed Res Int,2015,7/3/15,PMC4475552,,10.1155/2015/687020
25945103,Effect of Oenothera odorata Root Extract on Microgravity and Disuse-Induced Muscle Atrophy,"Lee YH, Seo DH, Park JH, Kabayama K, Opitz J, Lee KH, Kim HS, Kim TJ.",Evid Based Complement Alternat Med. 2015;2015:130513. doi: 10.1155/2015/130513. Epub 2015 Apr 7.,Lee YH,Evid Based Complement Alternat Med,2015,5/7/15,PMC4405223,,10.1155/2015/130513
25667933,Genes required for survival in microgravity revealed by genome-wide yeast deletion collections cultured during spaceflight,"Nislow C, Lee AY, Allen PL, Giaever G, Smith A, Gebbia M, Stodieck LS, Hammond JS, Birdsall HH, Hammond TG.",Biomed Res Int. 2015;2015:976458. doi: 10.1155/2015/976458. Epub 2015 Jan 13.,Nislow C,Biomed Res Int,2015,2/11/15,PMC4309212,,10.1155/2015/976458
25664316,Isoform composition and gene expression of thick and thin filament proteins in striated muscles of mice after 30-day space flight,"Ulanova A, Gritsyna Y, Vikhlyantsev I, Salmov N, Bobylev A, Abdusalamova Z, Rogachevsky V, Shenkman B, Podlubnaya Z.",Biomed Res Int. 2015;2015:104735. doi: 10.1155/2015/104735. Epub 2015 Jan 18.,Ulanova A,Biomed Res Int,2015,2/10/15,PMC4312622,,10.1155/2015/104735
25654124,RCCS bioreactor-based modelled microgravity induces significant changes on in vitro 3D neuroglial cell cultures,"Morabito C, Steimberg N, Mazzoleni G, Guarnieri S, Fanò-Illic G, Mariggiò MA.",Biomed Res Int. 2015;2015:754283. doi: 10.1155/2015/754283. Epub 2015 Jan 13.,Morabito C,Biomed Res Int,2015,2/6/15,PMC4309310,,10.1155/2015/754283
25654111,A whole-genome microarray study of Arabidopsis thaliana semisolid callus cultures exposed to microgravity and nonmicrogravity related spaceflight conditions for 5 days on board of Shenzhou 8,"Fengler S, Spirer I, Neef M, Ecke M, Nieselt K, Hampp R.",Biomed Res Int. 2015;2015:547495. doi: 10.1155/2015/547495. Epub 2015 Jan 13.,Fengler S,Biomed Res Int,2015,2/6/15,PMC4309294,,10.1155/2015/547495
25654110,Regulation of ICAM-1 in cells of the monocyte/macrophage system in microgravity,"Paulsen K, Tauber S, Dumrese C, Bradacs G, Simmet DM, Gölz N, Hauschild S, Raig C, Engeli S, Gutewort A, Hürlimann E, Biskup J, Unverdorben F, Rieder G, Hofmänner D, Mutschler L, Krammer S, Buttron I, Philpot C, Huge A, Lier H, Barz I, Engelmann F, Layer LE, Thiel CS, Ullrich O.",Biomed Res Int. 2015;2015:538786. doi: 10.1155/2015/538786. Epub 2015 Jan 13.,Paulsen K,Biomed Res Int,2015,2/6/15,PMC4309248,,10.1155/2015/538786
25654107,A tissue retrieval and postharvest processing regimen for rodent reproductive tissues compatible with long-term storage on the international space station and postflight biospecimen sharing program,"Gupta V, Holets-Bondar L, Roby KF, Enders G, Tash JS.",Biomed Res Int. 2015;2015:475935. doi: 10.1155/2015/475935. Epub 2015 Jan 13.,Gupta V,Biomed Res Int,2015,2/6/15,PMC4309301,,10.1155/2015/475935
25654101,The impact of microgravity and hypergravity on endothelial cells,"Maier JA, Cialdai F, Monici M, Morbidelli L.",Biomed Res Int. 2015;2015:434803. doi: 10.1155/2015/434803. Epub 2015 Jan 13.,Maier JA,Biomed Res Int,2015,2/6/15,PMC4309246,,10.1155/2015/434803
25654096,Large artery remodeling and dynamics following simulated microgravity by prolonged head-down tilt bed rest in humans,"Palombo C, Morizzo C, Baluci M, Lucini D, Ricci S, Biolo G, Tortoli P, Kozakova M.",Biomed Res Int. 2015;2015:342565. doi: 10.1155/2015/342565. Epub 2015 Jan 13.,Palombo C,Biomed Res Int,2015,2/6/15,PMC4309028,,10.1155/2015/342565
25654086,Space flight effects on antioxidant molecules in dry tardigrades: the TARDIKISS experiment,"Rizzo AM, Altiero T, Corsetto PA, Montorfano G, Guidetti R, Rebecchi L.",Biomed Res Int. 2015;2015:167642. doi: 10.1155/2015/167642. Epub 2015 Jan 13.,Rizzo AM,Biomed Res Int,2015,2/6/15,PMC4309218,,10.1155/2015/167642
25649831,RhoGTPases as key players in mammalian cell adaptation to microgravity,"Louis F, Deroanne C, Nusgens B, Vico L, Guignandon A.",Biomed Res Int. 2015;2015:747693. doi: 10.1155/2015/747693. Epub 2015 Jan 29.,Louis F,Biomed Res Int,2015,2/5/15,PMC4310447,,10.1155/2015/747693
25649075,Simulated microgravity: critical review on the use of random positioning machines for mammalian cell culture,"Wuest SL, Richard S, Kopp S, Grimm D, Egli M.",Biomed Res Int. 2015;2015:971474. doi: 10.1155/2015/971474. Epub 2015 Jan 14.,Wuest SL,Biomed Res Int,2015,2/5/15,PMC4310317,,10.1155/2015/971474
